Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
2003.602225,1,Insert,7065268,A,10000,3492,GFD
2003.602225,1,Insert,7065269,B,10000,3487,GFD
2003.603804,0,Insert,1550912,B,600,3480,GFD
2003.605378,0,Cancel,1733282,,,,
2003.605385,0,Cancel,1620865,,,,
2003.627015,0,Cancel,1511313,,,,
2003.633399,0,Insert,1528047,B,1000,3484,GFD
2003.633463,0,Insert,1547507,B,1500,3482,GFD
2003.633685,0,Cancel,1661352,,,,
2003.633694,0,Insert,1519538,B,500,3485,GFD
2003.633727,0,Amend,1528047,,-500,,
2003.633867,0,Insert,1599283,B,500,3483,GFD
2003.633908,0,Amend,1547507,,-500,,
2003.635054,0,Cancel,1742600,,,,
2003.635054,0,Insert,1979283,B,800,3486,GFD
2003.635437,0,Insert,1932803,B,500,3487,GFD
2003.635507,0,Cancel,1862335,,,,
2003.63552,0,Cancel,1550966,,,,
2003.635529,0,Insert,1541580,B,4000,3486,GFD
2003.635563,0,Cancel,1713481,,,,
2003.635563,0,Cancel,1957173,,,,
2003.635661,0,Insert,1447895,B,100,3486,GFD
2003.635676,0,Insert,1864962,A,500,3492,GFD
2003.635763,0,Insert,1420918,B,500,3486,GFD
2003.635836,0,Cancel,1528047,,,,
2003.660777,0,Insert,1557718,B,400,3484,GFD
2003.660836,0,Insert,1612907,B,100,3485,GFD
2003.674916,0,Insert,1877214,B,800,3487,GFD
2003.674959,0,Insert,1841363,A,500,3490,GFD
2003.674975,0,Cancel,1895333,,,,
2003.674984,0,Insert,1421886,B,100,3486,GFD
2003.675,0,Cancel,1996493,,,,
2003.675188,0,Cancel,1841363,,,,
2003.675266,0,Insert,1937029,B,500,3484,GFD
2003.675308,0,Cancel,1599283,,,,
2003.67533,0,Insert,1712348,A,500,3491,GFD
2003.702611,0,Cancel,1612907,,,,
2003.727073,0,Insert,1572901,B,100,3488,FAK
2003.727073,0,Insert,1744637,B,100,3488,FAK
2003.727174,0,Cancel,1941230,,,,
2003.727192,0,Cancel,1849030,,,,
2003.727192,0,Insert,1553055,A,4000,3490,GFD
2003.727201,0,Insert,1798042,B,400,3487,GFD
2003.727275,0,Insert,1864764,B,300,3487,GFD
2003.727345,0,Insert,1433055,B,1000,3487,GFD
2003.727362,0,Cancel,1843719,,,,
2003.727384,0,Cancel,1864962,,,,
2003.72743,0,Insert,1849596,B,500,3485,GFD
2003.727507,0,Cancel,1937029,,,,
2003.727507,0,Insert,1883391,A,500,3491,GFD
2003.72757,0,Cancel,1969490,,,,
2003.727625,0,Cancel,1862328,,,,
2003.727706,0,Insert,1513567,A,500,3493,GFD
2003.727761,0,Insert,1876218,B,600,3487,GFD
2003.727826,0,Insert,1412672,B,100,3487,GFD
2003.728041,0,Insert,1425850,B,1500,3484,GFD
2003.728065,0,Cancel,1513567,,,,
2003.728113,0,Cancel,1425850,,,,
2003.994884,0,Insert,1709902,A,100,3487,FAK
2003.994981,0,Insert,1460318,A,600,3489,GFD
2003.994995,0,Cancel,1553055,,,,
2003.995005,0,Insert,1629550,A,4000,3489,GFD
2003.995037,0,Cancel,1433055,,,,
2003.995063,0,Cancel,1876218,,,,
2003.995072,0,Insert,1904827,A,4000,3490,GFD
2003.995089,0,Cancel,1798042,,,,
2003.995138,0,Cancel,1412672,,,,
2003.995235,0,Cancel,1849596,,,,
2003.995244,0,Cancel,1629550,,,,
2003.995307,0,Insert,1690337,A,500,3493,GFD
2003.995374,0,Insert,1645950,B,500,3484,GFD
2003.995598,0,Cancel,1690337,,,,
2004.047719,0,Insert,1907184,B,500,3485,GFD
2004.047756,0,Cancel,1645950,,,,
2004.130461,1,Insert,5052018,B,22,3489,GFD
2004.130876,1,Insert,5052019,A,1,3489,GFD
2005.188569,1,Insert,5052020,A,30,3491,GFD
2005.713634,1,Insert,5052021,B,27,3488,GFD
2005.958692,1,Insert,5052022,A,63,3489,GFD
2006.584122,1,Insert,5052023,A,21,3491,GFD
2007.01802,1,Cancel,7065268,,,,
2007.01802,1,Cancel,7065269,,,,
2007.01802,1,Insert,7065270,A,10000,3493,GFD
2007.01802,1,Insert,7065271,B,10000,3488,GFD
2007.044181,0,Cancel,1671097,,,,
2007.254916,1,Cancel,7065270,,,,
2007.254916,1,Cancel,7065271,,,,
2007.254916,1,Insert,7065272,A,10000,3493,GFD
2007.254916,1,Insert,7065273,B,10000,3488,GFD
2007.373036,0,Cancel,1697350,,,,
2007.561756,1,Insert,5052024,B,96,3490,GFD
2007.803224,1,Insert,5052025,B,5,3490,GFD
2008.004721,1,Insert,5052026,B,100,3491,GFD
2008.416187,1,Insert,5052027,B,94,3491,GFD
2008.571568,1,Insert,5052028,B,22,3489,GFD
2008.585767,1,Insert,5052029,B,44,3489,GFD
2009.593362,1,Insert,5052030,A,65,3489,GFD
2009.597459,1,Insert,5052031,B,66,3489,GFD
2009.748839,1,Insert,5052032,B,52,3491,GFD
2009.788593,1,Insert,5052033,A,6,3492,GFD
2009.827302,1,Insert,5052034,B,69,3491,GFD
2010.024226,1,Cancel,7065272,,,,
2010.024226,1,Cancel,7065273,,,,
2010.024226,1,Insert,7065274,A,10000,3493,GFD
2010.024226,1,Insert,7065275,B,10000,3488,GFD
2010.181646,0,Insert,1582127,A,400,3487,FAK
2010.181646,0,Insert,1906322,A,500,3487,FAK
2010.181646,0,Insert,1504913,A,100,3487,FAK
2010.181646,0,Insert,1617541,A,500,3487,FAK
2010.181646,0,Insert,1886943,A,800,3487,FAK
2010.181646,0,Insert,1791183,A,200,3487,FAK
2010.181733,1,Cancel,7065274,,,,
2010.181733,1,Cancel,7065275,,,,
2010.181733,1,Insert,7065276,A,10000,3493,GFD
2010.181733,1,Insert,7065277,B,10000,3488,GFD
2010.181804,0,Cancel,1421886,,,,
2010.181808,1,Cancel,7065276,,,,
2010.181808,1,Cancel,7065277,,,,
2010.181808,1,Insert,7065278,A,10000,3493,GFD
2010.181808,1,Insert,7065279,B,10000,3488,GFD
2010.181811,0,Insert,1819469,A,600,3488,GFD
2010.181828,1,Cancel,7065278,,,,
2010.181828,1,Cancel,7065279,,,,
2010.181828,1,Insert,7065280,A,10000,3492,GFD
2010.181828,1,Insert,7065281,B,10000,3487,GFD
2010.18184,0,Cancel,1541580,,,,
2010.18184,0,Cancel,1904827,,,,
2010.181843,1,Cancel,7065280,,,,
2010.181843,1,Cancel,7065281,,,,
2010.181843,1,Insert,7065282,A,10000,3492,GFD
2010.181843,1,Insert,7065283,B,10000,3487,GFD
2010.181848,0,Insert,1521942,B,4000,3485,GFD
2010.181854,1,Cancel,7065282,,,,
2010.181854,1,Cancel,7065283,,,,
2010.181854,1,Insert,7065284,A,10000,3492,GFD
2010.181854,1,Insert,7065285,B,10000,3487,GFD
2010.181862,0,Insert,1791636,A,4000,3489,GFD
2010.181874,1,Cancel,7065284,,,,
2010.181874,1,Cancel,7065285,,,,
2010.181874,1,Insert,7065286,A,10000,3492,GFD
2010.181874,1,Insert,7065287,B,10000,3487,GFD
2010.181895,0,Insert,1520460,A,1000,3488,GFD
2010.181902,1,Cancel,7065286,,,,
2010.181902,1,Cancel,7065287,,,,
2010.181902,1,Insert,7065288,A,10000,3492,GFD
2010.181902,1,Insert,7065289,B,10000,3487,GFD
2010.181912,0,Insert,1871590,B,100,3487,GFD
2010.181919,1,Cancel,7065288,,,,
2010.181919,1,Cancel,7065289,,,,
2010.181919,1,Insert,7065290,A,10000,3492,GFD
2010.181919,1,Insert,7065291,B,10000,3487,GFD
2010.181925,0,Insert,1664403,A,100,3489,GFD
2010.18193,1,Cancel,7065290,,,,
2010.18193,1,Cancel,7065291,,,,
2010.18193,1,Insert,7065292,A,10000,3492,GFD
2010.18193,1,Insert,7065293,B,10000,3487,GFD
2010.181953,0,Insert,1690615,A,4000,3488,GFD
2010.181955,1,Cancel,7065292,,,,
2010.181955,1,Cancel,7065293,,,,
2010.181955,1,Insert,7065294,A,10000,3492,GFD
2010.181955,1,Insert,7065295,B,10000,3487,GFD
2010.181986,0,Cancel,1420918,,,,
2010.181986,0,Cancel,1871590,,,,
2010.182006,0,Insert,1487882,A,4000,3489,GFD
2010.182022,0,Cancel,1903392,,,,
2010.182036,0,Cancel,1690615,,,,
2010.182036,0,Insert,1695136,A,100,3489,GFD
2010.182046,0,Cancel,1864764,,,,
2010.182063,0,Cancel,1447895,,,,
2010.182077,0,Cancel,1907184,,,,
2010.182077,0,Cancel,1791636,,,,
2010.182124,0,Insert,1569640,B,200,3486,GFD
2010.182144,0,Insert,1633700,B,400,3486,GFD
2010.182157,0,Insert,1805302,A,300,3488,GFD
2010.182164,0,Cancel,1695136,,,,
2010.182172,0,Insert,1567275,B,500,3483,GFD
2010.182184,0,Insert,1813027,A,500,3489,GFD
2010.182191,0,Insert,1769291,A,500,3490,GFD
2010.182204,0,Cancel,1479028,,,,
2010.182259,0,Insert,1639577,B,1000,3486,GFD
2010.182268,0,Cancel,1883391,,,,
2010.182292,0,Insert,1707760,A,500,3492,GFD
2010.182315,0,Cancel,1519538,,,,
2010.182328,0,Insert,1543073,B,500,3482,GFD
2010.182356,0,Amend,1995831,,-500,,
2010.182414,0,Insert,1902088,A,500,3492,GFD
2010.182483,0,Insert,1605363,B,1000,3484,GFD
2010.182547,0,Cancel,1567275,,,,
2010.182554,0,Cancel,1543073,,,,
2010.182616,0,Insert,1448765,B,500,3485,GFD
2010.18266,0,Amend,1605363,,-500,,
2010.182782,0,Insert,1957079,B,500,3482,GFD
2010.183145,0,Cancel,1957079,,,,
2010.234056,0,Insert,1661867,B,500,3486,GFD
2010.234121,0,Insert,1928564,B,100,3485,GFD
2010.269435,0,Insert,1752289,B,800,3486,GFD
2010.269495,0,Cancel,1520460,,,,
2010.269504,0,Insert,1452452,B,100,3486,GFD
2010.269553,0,Insert,1720014,B,200,3487,GFD
2010.269673,0,Cancel,1664403,,,,
2010.269673,0,Cancel,1813027,,,,
2010.2698,0,Insert,1502821,B,500,3485,GFD
2010.269845,0,Insert,1786705,B,500,3482,GFD
2010.270048,0,Insert,1865467,B,500,3483,GFD
2010.270082,0,Cancel,1786705,,,,
2010.275487,0,Insert,1565256,A,100,3487,FAK
2010.275565,0,Cancel,1720014,,,,
2010.275651,0,Insert,1933051,A,100,3489,GFD
2010.275766,0,Cancel,1865467,,,,
2010.275789,0,Cancel,1502821,,,,
2010.275892,0,Insert,1834132,B,500,3482,GFD
2010.27662,0,Cancel,1834132,,,,
2010.309535,0,Insert,1631867,A,500,3489,GFD
2010.384825,1,Insert,5052035,B,17,3490,GFD
2010.898067,1,Insert,5052036,A,17,3489,GFD
2011.304788,1,Insert,5052037,A,82,3489,GFD
2011.60901,1,Insert,5052038,A,11,3487,GFD
2011.907915,1,Cancel,7065294,,,,
2011.907915,1,Cancel,7065295,,,,
2011.907915,1,Insert,7065296,A,10000,3492,GFD
2011.907915,1,Insert,7065297,B,10000,3487,GFD
2012.123024,0,Insert,1974745,A,100,3488,GFD
2012.123036,1,Cancel,7065296,,,,
2012.123036,1,Cancel,7065297,,,,
2012.123036,1,Insert,7065298,A,10000,3492,GFD
2012.123036,1,Insert,7065299,B,10000,3487,GFD
2012.12309,0,Insert,1862378,A,1000,3488,GFD
2012.123106,1,Cancel,7065298,,,,
2012.123106,1,Cancel,7065299,,,,
2012.123106,1,Insert,7065300,A,10000,3492,GFD
2012.123106,1,Insert,7065301,B,10000,3487,GFD
2012.123143,0,Cancel,1639577,,,,
2012.123154,1,Cancel,7065300,,,,
2012.123154,1,Cancel,7065301,,,,
2012.123154,1,Insert,7065302,A,10000,3492,GFD
2012.123154,1,Insert,7065303,B,10000,3487,GFD
2012.123159,0,Insert,1481224,A,100,3489,GFD
2012.123207,0,Cancel,1452452,,,,
2012.123273,0,Insert,1644504,A,500,3491,GFD
2012.123348,0,Cancel,1448765,,,,
2012.123358,0,Cancel,1644504,,,,
2012.123497,0,Insert,1782248,A,500,3492,GFD
2012.123506,0,Insert,1630169,B,500,3483,GFD
2012.123567,0,Insert,1777198,B,100,3486,GFD
2012.123577,0,Insert,1575878,A,100,3488,GFD
2012.123731,0,Cancel,1782248,,,,
2012.20262,0,Cancel,1672431,,,,
2012.296726,0,Insert,1679657,B,500,3485,GFD
2012.296767,0,Cancel,1630169,,,,
2012.404012,1,Insert,5052039,A,10,3491,GFD
2012.973133,1,Cancel,7065302,,,,
2012.973133,1,Cancel,7065303,,,,
2012.973133,1,Insert,7065304,A,10000,3492,GFD
2012.973133,1,Insert,7065305,B,10000,3487,GFD
2012.980867,0,Insert,1890126,A,100,3486,FAK
2012.980978,0,Cancel,1487882,,,,
2012.980987,0,Insert,1730546,A,4000,3488,GFD
2012.981044,0,Insert,1578763,A,1000,3487,GFD
2012.98106,0,Cancel,1730546,,,,
2012.98107,0,Insert,1828962,A,4000,3489,GFD
2012.981105,0,Cancel,1524449,,,,
2012.981105,0,Cancel,1633700,,,,
2012.981113,0,Cancel,1777198,,,,
2012.981122,0,Cancel,1940746,,,,
2012.981137,0,Cancel,1569640,,,,
2012.981153,0,Cancel,1968427,,,,
2012.981274,0,Cancel,1679657,,,,
2012.9813,0,Insert,1825804,A,500,3489,GFD
2012.981353,0,Cancel,1769291,,,,
2012.981379,0,Insert,1647199,A,500,3492,GFD
2012.981436,0,Insert,1703354,A,500,3489,GFD
2012.981447,0,Insert,1645831,B,500,3483,GFD
2012.98151,0,Cancel,1918147,,,,
2012.981542,0,Insert,1821835,A,500,3491,GFD
2012.981615,0,Insert,1861887,A,500,3491,GFD
2013.183183,1,Insert,5052040,B,32,3490,GFD
2013.209029,1,Cancel,7065304,,,,
2013.209029,1,Cancel,7065305,,,,
2013.209029,1,Insert,7065306,A,10000,3491,GFD
2013.209029,1,Insert,7065307,B,10000,3486,GFD
2013.230907,0,Cancel,1974745,,,,
2013.230907,0,Insert,1703851,A,100,3487,GFD
2013.435779,0,Insert,1524296,B,100,3487,FAK
2013.570008,0,Insert,1639877,B,100,3487,FAK
2013.925359,1,Insert,5052041,B,37,3489,GFD
2014.312235,1,Cancel,7065306,,,,
2014.312235,1,Cancel,7065307,,,,
2014.312235,1,Insert,7065308,A,10000,3491,GFD
2014.312235,1,Insert,7065309,B,10000,3486,GFD
2014.331299,0,Cancel,1480260,,,,
2014.331299,0,Insert,1983619,A,700,3487,GFD
2014.331324,1,Cancel,7065308,,,,
2014.331324,1,Cancel,7065309,,,,
2014.331324,1,Insert,7065310,A,10000,3491,GFD
2014.331324,1,Insert,7065311,B,10000,3486,GFD
2014.331385,0,Cancel,1828962,,,,
2014.331394,0,Insert,1755757,A,4000,3488,GFD
2014.446367,0,Cancel,1414732,,,,
2014.907054,1,Insert,5052042,B,30,3487,GFD
2016.788968,1,Cancel,7065310,,,,
2016.788968,1,Cancel,7065311,,,,
2016.788968,1,Insert,7065312,A,10000,3491,GFD
2016.788968,1,Insert,7065313,B,10000,3486,GFD
2017.117355,0,Cancel,1637161,,,,
2017.310508,1,Insert,5052043,A,62,3489,GFD
2017.347239,1,Insert,5052044,A,21,3490,GFD
2017.828133,1,Cancel,7065312,,,,
2017.828133,1,Cancel,7065313,,,,
2017.828133,1,Insert,7065314,A,10000,3491,GFD
2017.828133,1,Insert,7065315,B,10000,3486,GFD
2017.847281,0,Cancel,1979283,,,,
2017.847281,0,Insert,1482766,B,800,3485,GFD
2017.847323,1,Cancel,7065314,,,,
2017.847323,1,Cancel,7065315,,,,
2017.847323,1,Insert,7065316,A,10000,3491,GFD
2017.847323,1,Insert,7065317,B,10000,3486,GFD
2017.847344,0,Cancel,1928564,,,,
2017.896828,1,Cancel,7065316,,,,
2017.896828,1,Cancel,7065317,,,,
2017.896828,1,Insert,7065318,A,10000,3491,GFD
2017.896828,1,Insert,7065319,B,10000,3486,GFD
2017.90263,0,Insert,1719308,B,100,3484,GFD
2018.052345,1,Cancel,7065318,,,,
2018.052345,1,Cancel,7065319,,,,
2018.052345,1,Insert,7065320,A,10000,3491,GFD
2018.052345,1,Insert,7065321,B,10000,3486,GFD
2018.204767,0,Insert,1904292,A,100,3507,GFD
2018.289147,1,Cancel,7065320,,,,
2018.289147,1,Cancel,7065321,,,,
2018.289147,1,Insert,7065322,A,10000,3491,GFD
2018.289147,1,Insert,7065323,B,10000,3486,GFD
2018.50479,0,Insert,1754355,A,600,3487,GFD
2018.504805,1,Cancel,7065322,,,,
2018.504805,1,Cancel,7065323,,,,
2018.504805,1,Insert,7065324,A,10000,3491,GFD
2018.504805,1,Insert,7065325,B,10000,3486,GFD
2018.504806,0,Cancel,1721006,,,,
2018.50481,1,Cancel,7065324,,,,
2018.50481,1,Cancel,7065325,,,,
2018.50481,1,Insert,7065326,A,10000,3491,GFD
2018.50481,1,Insert,7065327,B,10000,3486,GFD
2018.504868,0,Insert,1538823,A,100,3488,GFD
2018.548934,0,Cancel,1834555,,,,
2018.560999,0,Cancel,1723243,,,,
2018.582316,0,Insert,1505639,A,400,3491,GFD
2018.595666,1,Cancel,7065326,,,,
2018.595666,1,Cancel,7065327,,,,
2018.595666,1,Insert,7065328,A,10000,3491,GFD
2018.595666,1,Insert,7065329,B,10000,3486,GFD
2018.602628,0,Cancel,1481224,,,,
2018.763057,1,Insert,5052045,B,118,3488,GFD
2019.025007,1,Insert,5052046,A,51,3488,GFD
2019.097441,1,Cancel,7065328,,,,
2019.097441,1,Cancel,7065329,,,,
2019.097441,1,Insert,7065330,A,10000,3491,GFD
2019.097441,1,Insert,7065331,B,10000,3486,GFD
2019.128074,0,Cancel,1703851,,,,
2019.128074,0,Insert,1959412,A,100,3486,FAK
2019.128325,0,Cancel,1995831,,,,
2019.128335,0,Insert,1864228,B,1500,3481,GFD
2019.128456,0,Insert,1671714,B,500,3483,GFD
2019.164455,0,Cancel,1671714,,,,
2019.164518,0,Insert,1793338,B,500,3485,GFD
2019.549751,0,Cancel,1946242,,,,
2019.586865,1,Insert,5052047,A,6,3490,GFD
2020.031668,1,Insert,5052048,A,122,3488,GFD
2020.108621,1,Cancel,7065330,,,,
2020.108621,1,Cancel,7065331,,,,
2020.108621,1,Insert,7065332,A,10000,3491,GFD
2020.108621,1,Insert,7065333,B,10000,3486,GFD
2020.917724,0,Insert,1667447,A,100,3487,GFD
2021.652499,1,Insert,5052049,B,88,3489,GFD
2021.658913,1,Cancel,7065332,,,,
2021.658913,1,Cancel,7065333,,,,
2021.658913,1,Insert,7065334,A,10000,3491,GFD
2021.658913,1,Insert,7065335,B,10000,3486,GFD
2021.714794,0,Cancel,1535106,,,,
2021.714834,1,Cancel,7065334,,,,
2021.714834,1,Cancel,7065335,,,,
2021.714834,1,Insert,7065336,A,10000,3491,GFD
2021.714834,1,Insert,7065337,B,10000,3486,GFD
2021.714861,0,Cancel,1754355,,,,
2021.714886,1,Cancel,7065336,,,,
2021.714886,1,Cancel,7065337,,,,
2021.714886,1,Insert,7065338,A,10000,3491,GFD
2021.714886,1,Insert,7065339,B,10000,3486,GFD
2021.714914,0,Cancel,1538823,,,,
2021.766908,1,Cancel,7065338,,,,
2021.766908,1,Cancel,7065339,,,,
2021.766908,1,Insert,7065340,A,10000,3491,GFD
2021.766908,1,Insert,7065341,B,10000,3486,GFD
2021.802637,0,Insert,1695641,A,100,3489,GFD
2021.945249,1,Cancel,7065340,,,,
2021.945249,1,Cancel,7065341,,,,
2021.945249,1,Insert,7065342,A,10000,3491,GFD
2021.945249,1,Insert,7065343,B,10000,3486,GFD
2022.446262,0,Insert,1407291,B,100,3487,FAK
2022.44637,0,Cancel,1578763,,,,
2022.44637,0,Insert,1947286,B,100,3486,GFD
2022.446382,0,Cancel,1755757,,,,
2022.446391,0,Insert,1684155,A,4000,3489,GFD
2022.446437,0,Insert,1655960,B,100,3486,GFD
2022.44645,0,Insert,1475011,B,100,3486,GFD
2022.446457,0,Insert,1929062,B,200,3486,GFD
2022.446475,0,Insert,1481265,B,300,3487,FAK
2022.446495,0,Insert,1608329,A,4000,3488,GFD
2022.446517,0,Cancel,1684155,,,,
2022.446517,0,Insert,1724924,A,4000,3489,GFD
2022.446532,0,Insert,1400089,B,100,3485,GFD
2022.446576,0,Cancel,1703354,,,,
2022.44659,0,Cancel,1608329,,,,
2022.44659,0,Insert,1975098,B,1000,3486,GFD
2022.446599,0,Cancel,1947286,,,,
2022.446605,0,Insert,1607441,B,200,3486,GFD
2022.446615,0,Cancel,1929062,,,,
2022.446625,0,Insert,1860573,B,500,3485,GFD
2022.446649,0,Insert,1670007,B,400,3487,FAK
2022.446649,0,Insert,1934873,B,100,3487,FAK
2022.446704,0,Cancel,1860573,,,,
2022.44671,0,Insert,1631958,B,500,3487,GFD
2022.446764,0,Cancel,1862378,,,,
2022.446771,0,Insert,1596247,B,200,3487,GFD
2022.446789,0,Insert,1697576,B,100,3486,GFD
2022.446825,0,Cancel,1521942,,,,
2022.446825,0,Insert,1547767,B,200,3487,GFD
2022.446835,0,Insert,1462839,A,500,3490,GFD
2022.446874,0,Cancel,1695641,,,,
2022.446874,0,Insert,1757052,B,4000,3486,GFD
2022.446882,0,Cancel,1631958,,,,
2022.446888,0,Insert,1936125,B,500,3485,GFD
2022.446902,0,Cancel,1861887,,,,
2022.446902,0,Cancel,1805302,,,,
2022.446911,0,Cancel,1631867,,,,
2022.446925,0,Cancel,1933051,,,,
2022.446925,0,Cancel,1825804,,,,
2022.446937,0,Cancel,1575878,,,,
2022.446937,0,Insert,1739986,A,100,3490,GFD
2022.446945,0,Insert,1646830,B,100,3486,GFD
2022.44699,0,Cancel,1819469,,,,
2022.447001,0,Cancel,1645831,,,,
2022.447012,0,Insert,1394750,B,1000,3487,GFD
2022.447043,0,Insert,1955341,A,500,3492,GFD
2022.447068,0,Cancel,1724924,,,,
2022.447068,0,Insert,1925134,A,4000,3490,GFD
2022.447082,0,Insert,1460110,B,500,3486,GFD
2022.447125,0,Cancel,1460318,,,,
2022.447132,0,Insert,1475990,A,400,3489,GFD
2022.447157,0,Insert,1970643,B,500,3485,GFD
2022.44718,0,Cancel,1739986,,,,
2022.447246,0,Cancel,1462839,,,,
2022.447275,0,Cancel,1647199,,,,
2022.44728,0,Cancel,1955341,,,,
2022.44728,0,Cancel,1605363,,,,
2022.447304,0,Insert,1558499,A,100,3491,GFD
2022.447361,0,Insert,1950949,B,1000,3483,GFD
2022.447426,0,Insert,1824355,B,500,3485,GFD
2022.447516,0,Cancel,1950949,,,,
2022.451216,0,Insert,1789942,B,100,3486,GFD
2022.487328,0,Insert,1564116,A,500,3490,GFD
2022.487371,0,Cancel,1902088,,,,
2022.50264,0,Cancel,1719308,,,,
2022.547128,0,Insert,1905642,A,600,3489,GFD
2022.547187,0,Insert,1832933,A,100,3490,GFD
2022.552337,0,Cancel,1505639,,,,
2022.588769,0,Insert,1962901,A,400,3493,GFD
2022.589868,1,Cancel,7065342,,,,
2022.589868,1,Cancel,7065343,,,,
2022.589868,1,Insert,7065344,A,10000,3493,GFD
2022.589868,1,Insert,7065345,B,10000,3488,GFD
2022.602634,0,Cancel,1558499,,,,
2023.028164,1,Insert,5052050,B,5,3492,GFD
2023.109087,1,Insert,5052051,A,92,3489,GFD
2023.191409,1,Cancel,7065344,,,,
2023.191409,1,Cancel,7065345,,,,
2023.191409,1,Insert,7065346,A,10000,3493,GFD
2023.191409,1,Insert,7065347,B,10000,3488,GFD
2023.272389,0,Insert,1617300,A,200,3487,FAK
2023.272478,0,Insert,1553503,B,200,3487,GFD
2023.272492,0,Insert,1860335,A,100,3489,GFD
2023.272523,0,Cancel,1757052,,,,
2023.272529,0,Cancel,1925134,,,,
2023.272538,0,Insert,1924110,B,4000,3485,GFD
2023.272545,0,Insert,1612109,A,4000,3489,GFD
2023.272562,0,Insert,1551621,B,4000,3486,GFD
2023.272571,0,Insert,1474893,A,4000,3490,GFD
2023.272605,0,Cancel,1924110,,,,
2023.272612,0,Cancel,1394750,,,,
2023.27263,0,Cancel,1612109,,,,
2023.27266,0,Insert,1981679,A,200,3488,GFD
2023.272678,0,Insert,1834047,B,500,3484,GFD
2023.272713,0,Insert,1569742,A,1000,3488,GFD
2023.272764,0,Cancel,1834047,,,,
2023.272794,0,Cancel,1474893,,,,
2023.2728,0,Insert,1555241,A,4000,3489,GFD
2023.272843,0,Insert,1767975,A,500,3493,GFD
2023.272867,0,Cancel,1824355,,,,
2023.272947,0,Insert,1536364,A,500,3490,GFD
2023.273028,0,Cancel,1821835,,,,
2023.273036,0,Insert,1848603,B,500,3485,GFD
2023.273175,0,Cancel,1848603,,,,
2023.273184,0,Insert,1974190,A,500,3492,GFD
2023.273247,0,Insert,1717916,A,500,3492,GFD
2023.273317,0,Cancel,1767975,,,,
2023.273324,0,Insert,1401591,B,500,3485,GFD
2023.273372,0,Insert,1833897,B,600,3487,GFD
2023.273426,0,Cancel,1401591,,,,
2023.273568,0,Insert,1802757,B,500,3484,GFD
2023.27364,0,Insert,1769462,B,500,3485,GFD
2023.273704,0,Cancel,1802757,,,,
2023.364152,1,Cancel,7065346,,,,
2023.364152,1,Cancel,7065347,,,,
2023.364152,1,Insert,7065348,A,10000,3492,GFD
2023.364152,1,Insert,7065349,B,10000,3487,GFD
2023.906425,0,Insert,1779133,A,200,3487,FAK
2023.906425,0,Insert,1446978,A,100,3487,FAK
2023.906556,0,Cancel,1551621,,,,
2023.906562,0,Insert,1899005,B,4000,3485,GFD
2023.906596,0,Cancel,1553503,,,,
2023.906648,0,Insert,1675133,A,100,3489,GFD
2023.90666,0,Cancel,1460110,,,,
2023.906696,0,Cancel,1646830,,,,
2023.906755,0,Cancel,1769462,,,,
2023.906763,0,Insert,1590558,A,500,3489,GFD
2023.906778,0,Insert,1453246,B,500,3482,GFD
2023.906858,0,Cancel,1717916,,,,
2023.946542,0,Insert,1442007,B,1000,3484,GFD
2023.946582,0,Cancel,1453246,,,,
2024.015081,1,Insert,5052052,B,98,3489,GFD
2024.037203,0,Insert,1478821,A,600,3487,FAK
2024.03731,0,Cancel,1975098,,,,
2024.037319,0,Insert,1549982,A,200,3488,GFD
2024.037331,0,Insert,1590928,A,600,3488,GFD
2024.03734,0,Insert,1991439,A,400,3488,GFD
2024.037387,0,Insert,1750416,A,100,3489,GFD
2024.037398,0,Insert,1451135,A,1000,3487,GFD
2024.037408,0,Cancel,1789942,,,,
2024.03746,0,Cancel,1655960,,,,
2024.037473,0,Cancel,1697576,,,,
2024.037473,0,Cancel,1475011,,,,
2024.03748,0,Cancel,1607441,,,,
2024.037502,0,Cancel,1555241,,,,
2024.03751,0,Insert,1647628,A,300,3487,GFD
2024.03752,0,Insert,1961101,A,4000,3488,GFD
2024.037533,0,Cancel,1970643,,,,
2024.037549,0,Cancel,1400089,,,,
2024.037559,0,Amend,1442007,,-500,,
2024.037657,0,Insert,1831316,A,500,3489,GFD
2024.037708,0,Insert,1795610,B,100,3484,GFD
2024.037747,0,Cancel,1936125,,,,
2024.037747,0,Cancel,1536364,,,,
2024.037766,0,Insert,1626851,A,500,3492,GFD
2024.037808,0,Insert,1497595,A,500,3489,GFD
2024.037855,0,Insert,1552216,B,500,3483,GFD
2024.037863,0,Insert,1424194,A,500,3491,GFD
2024.037879,0,Cancel,1564116,,,,
2024.038008,0,Insert,1835895,A,500,3491,GFD
2024.077749,0,Cancel,1482766,,,,
2024.077749,0,Insert,1587538,B,800,3486,GFD
2024.077811,0,Insert,1992772,B,100,3485,GFD
2024.084746,1,Cancel,7065348,,,,
2024.084746,1,Cancel,7065349,,,,
2024.084746,1,Insert,7065350,A,10000,3491,GFD
2024.084746,1,Insert,7065351,B,10000,3486,GFD
2024.102638,0,Cancel,1795610,,,,
2024.102666,0,Cancel,1832933,,,,
2024.123759,0,Cancel,1587538,,,,
2024.123759,0,Insert,1742717,B,800,3485,GFD
2024.12382,0,Cancel,1992772,,,,
